대한민국 경상남도 창원시 성산구 가음동 502-3,"['35.2088222', '128.6996542']",4
대한민국 경상남도 창원시 성산구 중앙동 66-1,"['35.2253474', '128.6772608']",5
대한민국 경상남도 창원시 성산구 내동 456-16,"['35.2164947', '128.6703806']",1
대한민국 경상남도 창원시 성산구 상남동 517-3,"['35.2222498', '128.6860703']",2
대한민국 경상남도 창원시 성산구 안민동 34-1,"['35.188926', '128.6937486']",1
대한민국 서울특별시 마포구 성산동 526-8,"['37.5678796', '126.8983529']",1
대한민국 경상남도 창원시 성산구 내동 455,"['35.2162811', '128.6636665']",2
대한민국 경상남도 창원시 성산구 내동 456-13,"['35.2170232', '128.6698533']",1
대한민국 경상남도 창원시 성산구 상남동 2-5,"['35.2233975', '128.6866698']",1
대한민국 서울특별시 마포구 성산동 58-5,"['37.5644998', '126.9109703']",1
대한민국 경상남도 창원시 성산구 사파동 501-1,"['35.2276105', '128.6972536']",7
대한민국 서울특별시 마포구 성산동 517-2,"['37.5701233', '126.8954774']",1
대한민국 서울특별시 마포구 성산동 58-4,"['37.5646668', '126.9110053']",1
대한민국 경상남도 창원시 성산구 중앙동 501-63,"['35.2267888', '128.6791097']",1
대한민국 경상남도 창원시 성산구 상남동 42-1,"['35.2202351', '128.6859083']",2
대한민국 경상남도 창원시 성산구 사파동 창이대로690번길,"['35.2224095', '128.6982585']",1
대한민국 경상남도 창원시 성산구 상남동 508,"['35.218387', '128.6833949']",1
대한민국 경상남도 창원시 성산구 상남동 19-7,"['35.220291', '128.685108']",1
대한민국 경상남도 창원시 성산구 남양동 2,"['35.2146667', '128.7032675']",1
대한민국 경상남도 창원시 성산구 성산동 518,"['35.2006335', '128.6741169']",12
대한민국 경상남도 창원시 성산구 성산동 58-4,"['35.1982561', '128.6746618']",5
대한민국 경상남도 창원시 성산구 사파동 11-3,"['35.2260898', '128.6986654']",1
대한민국 경상남도 창원시 성산구 신촌동 43,"['35.2088919', '128.6268659']",1
대한민국 경상남도 창원시 성산구 대방동 395,"['35.215194', '128.708843']",82
대한민국 경기도 안산시 단원구 성곡동 신원로 189,"['37.3129179', '126.75883']",3
대한민국 경상남도 창원시 성산구 성주동 517,"['35.1947626', '128.6844028']",2
대한민국 경상남도 창원시 성산구 상남동 4-6,"['35.2230264', '128.6866052']",1
대한민국 전라북도 군산시 나운동 766-3,"['35.9697313', '126.6961721']",1
대한민국 경상남도 창원시 성산구 상남동 516,"['35.2233474', '128.6853226']",7
대한민국 서울특별시 서대문구 신촌동 67,"['37.5635443', '126.9424432']",2
대한민국 가음정동,"['35.207779', '128.69425']",2
대한민국 경상남도 창원시 성산구 사파동 95-9,"['35.2200583', '128.6999582']",1
대한민국 경상남도 창원시 성산구 대방동 377-1,"['35.2044768', '128.7116602']",29
대한민국 성주동,"['35.198358', '128.701569']",2
대한민국 경상남도 창원시 성산구 중앙동 상남로 71,"['35.2204147', '128.679482']",3
대한민국 서울특별시 영등포구 당산동2가 1,"['37.5205389', '126.8949512']",1
대한민국 경상남도 창원시 성산구 대방동 339-1,"['35.2161466', '128.708413']",4
대한민국 경상남도 창원시 성산구 성주동 124,"['35.1982769', '128.711057']",2
대한민국 경상남도 창원시 성산구 사파동 515,"['35.2257953', '128.699869']",2
대한민국 경상남도 창원시 성산구 상남동 22-2,"['35.2203481', '128.6836215']",1
대한민국 경상남도 창원시 성산구 외동,"['35.2112935', '128.6805665']",1
대한민국 웅남동,"['35.170556', '128.596668']",5
대한민국 경상남도 창원시 성산구 남산동 601-27,"['35.19927910000001', '128.7011801']",12
대한민국 경상남도 창원시 성산구 내동 454-9번지 차관아파트 점포 1층 4호,"['35.2214214', '128.6616091']",2
대한민국 경상남도 창원시 성산구 가음동 7-3,"['35.2068444', '128.701378']",2
대한민국 경상남도 창원시 성산구 상남동 71-6,"['35.21890370000001', '128.6767611']",2
대한민국 경상남도 창원시 성산구 대방동 대암로115번길,"['35.2155511', '128.7098339']",1
대한민국 경상남도 창원시 성산구 상남동 4-5,"['35.2231221', '128.6864313']",1
대한민국 경기도 화성시 봉담읍 동화리 469-5,"['37.2191324', '126.9590644']",15
대한민국 경상남도 창원시 성산구 상남동 60-23,"['35.2168836', '128.682742']",1
대한민국 부산광역시 남산동,"['35.265334', '129.092299']",6
대한민국 경상남도 김해시 구산동 1080-1,"['35.2499591', '128.867659']",1
대한민국 부산광역시 남산동,"['35.265032', '129.088778']",13
대한민국 경상남도 창원시 성산구 대방동 394-2,"['35.2144944', '128.7099342']",13
대한민국 경상남도 창원시 성산구 대방동 387,"['35.2118324', '128.7064106']",37
대한민국 사파동,"['35.218663', '128.701394']",1
대한민국 경상남도 창원시 성산구 중앙동 501-3,"['35.2204675', '128.6769688']",5
대한민국 경상남도 창원시 성산구 양곡동 847-7,"['35.2113631', '128.6178291']",1
대한민국 경상남도 창원시 성산구 대방동 381,"['35.2083746', '128.7082544']",2
대한민국 경상남도 창원시 성산구 대방동 380,"['35.2071896', '128.7086724']",2
대한민국 경상남도 창원시 성산구 사파동 524,"['35.2194398', '128.7020015']",2
대한민국 경상남도 창원시 성산구 대방동 317-2,"['35.213329', '128.7051264']",1
대한민국 경상남도 창원시 성산구 대방동,"['35.2163768', '128.7100914']",1
대한민국 경상남도 창원시 성산구 반지동 58-11,"['35.2378923', '128.6648225']",1
대한민국 경상남도 창원시 성산구 성산동 58-5,"['35.1980707', '128.6742858']",1
대한민국 경상남도 창원시 성산구 상남동 11-7,"['35.2224132', '128.6849028']",1
대한민국 경상남도 창원시 성산구 남산동 629-12,"['35.2016144', '128.6984294']",24
대한민국 경상남도 창원시 성산구 사파정동 226-1,"['35.2201954', '128.7061513']",1
대한민국 경상남도 창원시 성산구 안민동 668-24,"['35.1889683', '128.6896456']",1
대한민국 경상남도 창원시 성산구 사파정동 226-2,"['35.220113', '128.7062034']",1
대한민국 경상남도 창원시 성산구 대방동 385,"['35.208936', '128.7075212']",1
대한민국 경상남도 창원시 성산구 대방동 379-1,"['35.2080564', '128.710413']",1
대한민국 경상남도 창원시 성산구 대방동 384,"['35.20842409999999', '128.7076617']",1
대한민국 경상남도 창원시 성산구 남산동 601-4,"['35.2026192', '128.6958066']",3
대한민국 서울특별시 동작구 대방동 383-19,"['37.5057357', '126.9228655']",1
대한민국 경상남도 창원시 성산구 중앙동 67-17,"['35.2249768', '128.6776961']",1
대한민국 경상남도 창원시 성산구 상남동 78-2,"['35.2237286', '128.6810351']",1
대한민국 경상남도 창원시 성산구 중앙동 용지로133번길 3,"['35.2273692', '128.6794572']",3
대한민국 경상남도 창원시 성산구 중앙동 용지로133번길,"['35.2276855', '128.6789847']",4
대한민국 경상남도 창원시 성산구 사파동 93,"['35.219156', '128.7035237']",9
대한민국 경상남도 창원시 성산구 중앙동 501-68,"['35.2275921', '128.6786077']",1
대한민국 경상남도 창원시 성산구 사파동 88-5,"['35.2199907', '128.7019788']",1
대한민국 경상남도 창원시 성산구 남산동 601-1,"['35.2048473', '128.6919148']",1
대한민국 경상남도 창원시 성산구 중앙동 76-4,"['35.2278167', '128.6787458']",1
대한민국 경상남도 창원시 성산구 남산동 601-23,"['35.2019289', '128.6957777']",1
대한민국 경상남도 창원시 성산구 중앙동 91-1,"['35.2263282', '128.6794299']",1
대한민국 경상남도 창원시 성산구 성주동 삼정자로51번길 7 KR 대암빌딩 103호,"['35.2000351', '128.7119189']",2
대한민국 경상남도 창원시 성산구 남산동 601-26,"['35.1995647', '128.7004281']",6
대한민국 경상남도 창원시 성산구 남양동 501-1,"['35.2119902', '128.6972222']",2
대한민국 경상남도 창원시 성산구 웅남동 공단로 303,"['35.2115252', '128.6575584']",5
대한민국 경상남도 창원시 성산구 상남동 520-3,"['35.2187778', '128.6829874']",4
대한민국 경상남도 창원시 성산구 반지동 511-1,"['35.245609', '128.6653635']",1
대한민국 경상남도 창원시 성산구 상남동,"['35.2165986', '128.6871213']",2
대한민국 경상남도 창원시 성산구 신촌동 15-3,"['35.2083415', '128.6269605']",1
대한민국 경상남도 창원시 성산구 상남동 501-1,"['35.2202654', '128.677323']",2
대한민국 경상남도 창원시 성산구 대방동 359,"['35.2118043', '128.7072111']",2
대한민국 경상남도 창원시 성산구 남산동 601-15,"['35.1994053', '128.6996195']",1
대한민국 경상남도 창원시 성산구 반지동 512-5,"['35.2452746', '128.67058']",1
대한민국 경상남도 창원시 성산구 중앙동 92,"['35.2254304', '128.680232']",2
대한민국 경상남도 창원시 성산구 상남동 19-8,"['35.2201324', '128.6849474']",1
대한민국 팔룡동,"['35.235793', '128.665615']",2
대한민국 경상남도 창원시 성산구 남산동 603,"['35.1957254', '128.6932584']",1
대한민국 반지동,"['35.23772599999999', '128.66484']",2
대한민국 경상남도 창원시 성산구 성주동 128-1,"['35.1993915', '128.7110861']",2
대한민국 평택시 이충동,"['37.064625', '127.067941']",5
대한민국 삼정자동,"['35.197953', '128.711385']",14
대한민국 성산구 중앙동 89-5번지 창원시 경상남도 KR,"['35.2272694', '128.6795619']",1
대한민국 경상남도 창원시 성산구 성주동 125,"['35.198337', '128.7114112']",4
대한민국 삼정자동,"['35.1995935', '128.7086485']",2
대한민국 서울특별시 동작구 대방동 503,"['37.5090965', '126.9298647']",3
대한민국 경상남도 창원시 마산합포구 산호동 209-6,"['35.2175133', '128.5888527']",1
대한민국 경상남도 창원시 성산구 남산동 946,"['35.2038596', '128.6946948']",2
대한민국 경상남도 창원시 성산구 대방동 1127-10,"['35.2140261', '128.7047689']",1
대한민국 서울특별시 구로구 개봉동,"['37.493125', '126.8579555']",1
대한민국 경상남도 창원시 성산구 상남동 45-4,"['35.2148195', '128.6917643']",2
대한민국 경상남도 창원시 성산구 신촌동 503-9,"['35.211607', '128.6440352']",1
대한민국 경상남도 창원시 성산구 대방동 394-1,"['35.2145867', '128.7098768']",17
대한민국 경상남도 창원시 성산구 사파동 532,"['35.2201957', '128.7059393']",2
대한민국 경상남도 창원시 성산구 사파동 520,"['35.2207341', '128.7012371']",12
대한민국 서울특별시 동작구 대방동,"['37.4998762', '126.9297088']",1
대한민국 경상남도 창원시 성산구 웅남동 40-1,"['35.2105949', '128.6630359']",1
대한민국 경상남도 창원시 성산구 남산동 601-43,"['35.200553', '128.6997557']",6
대한민국 경상남도 창원시 성산구 대방동 378-3,"['35.2053183', '128.7098961']",2
대한민국 경상남도 창원시 성산구 대방동 473-1,"['35.2094813', '128.7058378']",1
대한민국 경상남도 창원시 성산구 남산동 601-8,"['35.2000229', '128.7013182']",2
대한민국 경상남도 창원시 성산구 성주동 153,"['35.2003236', '128.7147856']",6
대한민국 경상남도 창원시 성산구 상남동 501-6,"['35.2180192', '128.681329']",2
대한민국 경상남도 창원시 성산구 성주동 121-5,"['35.1987488', '128.7106603']",4
대한민국 경상남도 창원시 성산구 성주동 삼정자로33번길,"['35.1994426', '128.7098073']",1
대한민국 경상남도 창원시 성산구 남양동 16,"['35.2131744', '128.6971137']",4
대한민국 사파동,"['35.22207', '128.695074']",7
대한민국 경상남도 창원시 성산구 상남동 45-2,"['35.2150009', '128.6914111']",1
대한민국 서울특별시 양천구 신월로 366 승소빌딩 2층,"['37.5218437', '126.8617877']",7
대한민국 경상남도 창원시 성산구 남산동 601-41,"['35.204089', '128.6935239']",2
대한민국 경기도 김포시 장기동 김포한강2로 41,"['37.6404964', '126.6774273']",2
대한민국 경상남도 창원시 성산구 남양동 513-2,"['35.2139054', '128.6979009']",5
대한민국 경상남도 창원시 성산구 사파정동 321,"['35.2222308', '128.705065']",2
대한민국 경상남도 창원시 성산구 대방동 371,"['35.2068657', '128.7077877']",1
대한민국 경상남도 창원시 성산구 사파정동 325,"['35.2222763', '128.704682']",1
대한민국 경상남도 창원시 성산구 남산동 601-7,"['35.2003343', '128.6998515']",13
대한민국 경상남도 창원시 성산구 중앙동 100-2,"['35.22065740000001', '128.6763827']",1
대한민국 경상남도 창원시 성산구 중앙동 77-16,"['35.2278668', '128.6781728']",1
대한민국 경상남도 창원시 의창구 용호동 외동반림로 156,"['35.2318589', '128.6741642']",1
대한민국 경상남도 창원시 성산구 상남동,"['35.2236811', '128.6861212']",3
대한민국 경상남도 창원시 성산구 상남동 520-2,"['35.2192668', '128.6819557']",3
대한민국 경상남도 창원시 성산구 남산동 601-22,"['35.201358', '128.6975464']",3
대한민국 경상남도 양산시 중부동 398-15,"['35.3435111', '129.0346265']",6
대한민국 경상남도 창원시 성산구 중앙동 80-1,"['35.2270416', '128.6775108']",1
대한민국 경상남도 창원시 성산구 성주동 123-8,"['35.1985306', '128.7106782']",1
대한민국 팔룡동,"['35.239432', '128.657976']",1
대한민국 성산구 상남동 34-8번지 지하1층 창원시 경상남도 KR,"['35.2203046', '128.6817425']",1
대한민국 경상남도 창원시 성산구 남양동 12,"['35.2139242', '128.7004284']",3
대한민국 경상남도 창원시 성산구 성산동 77-1,"['35.2055971', '128.6637619']",1
대한민국 경상남도 창원시 성산구 남양동 502-3,"['35.213396', '128.7002624']",4
대한민국 삼정자동,"['35.196849', '128.707411']",4
대한민국 경상남도 창원시 성산구 성주동 71,"['35.1853031', '128.7049995']",2
대한민국 경상남도 창원시 성산구 신촌동 49,"['35.2009777', '128.6285622']",3
대한민국 팔룡동,"['35.2366245', '128.639385']",2
대한민국 경상남도 창원시 성산구 사파정동 1115-6,"['35.2202273', '128.7065537']",1
대한민국 경상남도 창원시 성산구 사파동 505,"['35.2205446', '128.6943921']",12
대한민국 성주동,"['35.201831', '128.698691']",1
대한민국 성산구 안민동 106번지 장복상가 2층 창원시 경상남도 KR,"['35.1866844', '128.6915006']",13
대한민국 경상남도 창원시 성산구 대방동 368-1,"['35.2090406', '128.7092157']",2
대한민국 경상남도 창원시 성산구 대방동 386,"['35.2081693', '128.707151']",1
대한민국 대구광역시 성내2동,"['35.87150099999999', '128.58756']",2
대한민국 성산구 웅남동 61-22번지 창원시 경상남도 KR,"['35.2115884', '128.6488688']",1
대한민국 경상남도 창원시 성산구 대방동 383,"['35.2079167', '128.7078023']",1
대한민국 경상남도 창원시 성산구 상남동 마디미로15번길 2,"['35.2226811', '128.6850094']",5
대한민국 경상남도 창원시 성산구 사파정동 624-1,"['35.2176003', '128.7025755']",1
대한민국 경상남도 창원시 성산구 상남동 36-1,"['35.2195982', '128.6837049']",2
대한민국 경상남도 창원시 성산구 반지동 90-7,"['35.2394755', '128.6593298']",1
대한민국 경상남도 창원시 성산구 중앙동 용지로 74,"['35.2224362', '128.6766523']",8
대한민국 경상남도 창원시 성산구 웅남동 515,"['35.2066536', '128.655484']",2
대한민국 경상남도 창원시 성산구 반지동 502-2,"['35.2399453', '128.6606312']",1
대한민국 서울특별시 동작구 대방동,"['37.5029028', '126.926893']",1
대한민국 경상남도 창원시 성산구 상남동 514-5,"['35.2150717', '128.6886449']",1
대한민국 경상남도 창원시 성산구 상남동 57-11,"['35.2141786', '128.6879695']",1
대한민국 경상남도 창원시 성산구 귀산동 남해안대로 6687,"['35.163353', '128.594715']",1
대한민국 경상남도 창원시 성산구 반림동 10,"['35.2371449', '128.6686178']",3
대한민국 가음정동,"['35.211648', '128.704706']",10
대한민국 경상남도 창원시 성산구 상남동 19-4,"['35.2208277', '128.6855321']",1
대한민국 경남 창원시 성산구 외동 612,"['35.2192924', '128.6727337']",2
대한민국 경상남도 창원시 성산구 신촌동 33-5,"['35.1993352', '128.6275283']",1
대한민국 가음정동,"['35.214733', '128.704414']",2
대한민국 경상남도 창원시 성산구 중앙동 501-26,"['35.2234999', '128.6747091']",1
대한민국 경상남도 창원시 성산구 남산동 1191-1,"['35.2010596', '128.6994273']",1
대한민국 경상남도 창원시 성산구 중앙동 58-9,"['35.2242034', '128.6765725']",1
대한민국 경상남도 창원시 성산구 반지동 반송로29번길 15,"['35.2440393', '128.6631228']",8
대한민국 가음정동,"['35.207406', '128.693247']",1
대한민국 경상남도 창원시 성산구 반림동 503-6,"['35.2379404', '128.667885']",3
대한민국 성주동,"['35.198667', '128.703276']",3
대한민국 경상남도 창원시 성산구 웅남동 45-2,"['35.2180422', '128.6534577']",1
대한민국 서울특별시 회현동,"['37.5552915', '126.9726675']",1
대한민국 삼정자동,"['35.203932', '128.709416']",9
대한민국 부산광역시 금정구 남산동 984-3,"['35.26759990000001', '129.0869436']",1
대한민국 서울특별시 강남구 세곡동 454,"['37.4680209', '127.0951826']",1
대한민국 대방동,"['35.211919', '128.710286']",1
대한민국 경상남도 창원시 성산구 가음정동 119,"['35.2088881', '128.6879875']",1
대한민국 서울특별시 강남구 대치4동 892,"['37.5057659', '127.0561303']",1
대한민국 경기도 의왕시 포일동 523,"['37.393306', '126.9816407']",1
대한민국 경상남도 창원시 상남동 57-1,"['35.214238', '128.686205']",11
대한민국 경상남도 창원시 마산합포구 현동 383-2,"['35.1480766', '128.5578575']",1
대한민국 성산구 상남동 50-6번지 창원시 경상남도 KR,"['35.2148112', '128.6895895']",1
가음정동 가음정사거리,"['35.2054333', '128.6918434']",1
대한민국 중앙동,"['35.217927', '128.670533']",1
대한민국 경상남도 창원시 성산구 대방동 362-4,"['35.2093776', '128.7077029']",2
대한민국 경상남도 창원시 성산구 안민동 188,"['35.1865188', '128.6888164']",2
대한민국 경상남도 창원시 마산회원구 양덕동 삼호로 38,"['35.2269293', '128.5766039']",1
대한민국 경상남도 창원시 성산구 상남동 72-2,"['35.2190148', '128.6784831']",1
대한민국 경상남도 창원시 성산구 신촌동 121,"['35.2130829', '128.6465137']",1
대한민국 경상남도 창원시 마산회원구 진동면 진북산업로 90-1,"['35.1245401', '128.4875579']",3
대한민국 대방동,"['35.210433', '128.710571']",3
대한민국 삼정자동,"['35.203627', '128.709128']",6
대한민국 경상남도 창원시 성산구 상남동 토월로 50,"['35.216084', '128.682431']",1
대한민국 경상남도 창원시 성산구 성주동 74,"['35.1841711', '128.7045621']",1
대한민국 김해시 장유면,"['35.201454', '128.813867']",1
대한민국 경상남도 창원시 성산구 신촌동,"['35.2063765', '128.6026176']",5
대한민국 반림동,"['35.236024', '128.674395']",2
대한민국 서울특별시 중구 신당4동 매봉18길 109,"['37.5558424', '127.0168549']",1
대한민국 대방동,"['35.215292', '128.708988']",2
대한민국 경상남도 창원시 성산구 원이대로473번길 9 노블파크주상가 217호,"['35.23508400000001', '128.669704']",1
대한민국 경상남도 창원시 창원시 성산구 웅남동 웅남로 618,"['35.2037739', '128.6793237']",3
대한민국 경상남도 김해시 장유면 삼문리 291-2,"['35.1987419', '128.8114712']",1
대한민국 경상남도 창원시 성산구 상남동 상남로,"['35.2207926', '128.6804227']",1
대한민국 경상남도 창원시 성산구 성주동 삼정자로43번길,"['35.1995117', '128.7107421']",1
대한민국 경상남도 창원시 성산구 상남동 45-1,"['35.2173763', '128.6907598']",1
대한민국 경상남도 창원시 성산구 반지동 창원천로 292,"['35.2454901', '128.6684696']",1
대한민국 경상남도 창원시 성산구 가음동,"['35.2054335', '128.7026479']",1
대한민국 경상남도 창원시 성산구 상남동 마디미로10번길 3,"['35.2235132', '128.6848649']",1
대한민국 경상남도 창원시 성산구 가음동 21-3,"['35.2082942', '128.6977872']",3
대한민국 경상남도 창원시 성산구 가음정동 가음로 59,"['35.2078988', '128.7020537']",1
대한민국 경상남도 창원시 성산구 가음정동 가음로 67,"['35.2073357', '128.7024596']",1
대한민국 경상남도 창원시 성산구 사파동 신사로 129,"['35.2205833', '128.6976966']",1
대한민국 화성시 남양동,"['37.209071', '126.819083']",1
대한민국 경상남도 창원시 성산구 사파동 신사로 133,"['35.2203186', '128.6979547']",1
대한민국 경상남도 창원시 성산구 신촌동 15-7,"['35.2077374', '128.6269883']",1
대한민국 경상남도 창원시 성산구 성주동 삼정자로72번길 33 KR,"['35.1948898', '128.713834']",4
대한민국 경상남도 창원시 성산구 성주동 53-2,"['35.1951844', '128.6857053']",1
대한민국 경상남도 창원시 성산구 사파동 창이대로692번길,"['35.2218439', '128.6982243']",1
대한민국 경상남도 창원시 성산구 성주동 정동로162번길,"['35.2016276', '128.6962701']",1
대한민국 경상남도 창원시 성산구 가음정동 대정로20번길 11,"['35.2061244', '128.6991666']",1
대한민국 수원시,"['37.273839', '127.046898']",1
대한민국 경상남도 김해시 장유면 대청리 321-4,"['35.1870763', '128.7964174']",1
대한민국 의창구 대원동 92번지 창원시 경상남도 KR,"['35.220862', '128.6399099']",7
대한민국 경상남도 창원시 성산구 동산로 184 KR,"['35.2236221', '128.6950148']",1
대한민국 성산구 성주동 23번지 창원시 경상남도 KR,"['35.1970851', '128.7036726']",1
대한민국 경상남도 창원시 성산구 웅남동 61-75,"['35.2077087', '128.653722']",1
대한민국 경상남도 창원시 성산구 남양동 20-3,"['35.2119158', '128.7018368']",1
대한민국 웅남동,"['35.210722', '128.656228']",3
대한민국 상남동,"['35.220002', '128.683138']",3
대한민국 성산구 성주동 102번지 상가 101호 한림푸르지오 창원시 경상남도 KR,"['35.2018517', '128.7097023']",1
대한민국 경상남도 창원시 성산구 가음정동 620,"['35.2104052', '128.6857553']",1
대한민국 경기도 화성시 능동 여울로 167,"['37.2137726', '127.0550647']",4
대한민국 경상남도 창원시 성산구 성주동 134-4,"['35.1981469', '128.711997']",1
대한민국 경상남도 창원시 성산구 성산동 93-17,"['35.1981498', '128.6671682']",1
대한민국 중앙동4가 17-7번지 유성빌딩 7층 703호 중구 부산광역시 KR,"['35.103519', '129.037238']",1
대한민국 경상남도 창원시 성산구 신촌동 15-12,"['35.2082963', '128.626467']",2
대한민국 경상남도 창원시 성산구 반지동 85-1,"['35.2399312', '128.6602333']",1
대한민국 대방동,"['35.208536', '128.706645']",1
대한민국 경상남도 창원시 창원시 성산구 신촌동,"['35.2114227', '128.6462996']",3
대한민국 경상남도 창원시 성산구 상남동 28-2,"['35.2198202', '128.6800424']",2
대한민국 경상남도 창원시 성산구 신촌동 21-6,"['35.2041037', '128.6282283']",1
대한민국 경상남도 창원시 성산구 대방동 332-6,"['35.2158028', '128.7055301']",1
대한민국 경상남도 창원시 성산구 가음동 20-8,"['35.2061244', '128.6991665']",3
대한민국 경상남도 김해시 가락로190번길 1 왕비릉내,"['35.24321', '128.8774916']",1
대한민국 경상남도 창원시 성산구 외동 642,"['35.2172492', '128.6711886']",7
대한민국 경상남도 창원시 성산구 신촌동 500,"['35.2068678', '128.6047794']",1
대한민국 경상남도 창원시 성산구 외동 631-2,"['35.2179089', '128.6703988']",11
대한민국 경상남도 창원시 성산구 대방동 368,"['35.2088086', '128.7103438']",1
대한민국 경상남도 창원시 성산구 웅남동 516,"['35.2051845', '128.6552624']",2
대한민국 경상남도 창원시 성산구 신촌동 21-5,"['35.2058345', '128.6278715']",1
대한민국 경상남도 창원시 성산구 가음동 35-1,"['35.2066834', '128.7023701']",1
대한민국 경상남도 창원시 성산구 상남동 12-1,"['35.2230464', '128.6854684']",1
대한민국 경상남도 창원시 성산구 대방동 376,"['35.2049185', '128.7115158']",4
대한민국 경상남도 창원시 성산구 상남동 단정로 75,"['35.2184408', '128.6880747']",1
대한민국 경상남도 창원시 성산구 상남동 73-2,"['35.220989', '128.6799368']",1
대한민국 경상남도 창원시 마산합포구 중앙동2가 7-4,"['35.1923958', '128.5651816']",1
대한민국 경상남도 창원시 성산구 남산동,"['35.1946847', '128.6974542']",5
대한민국 경상남도 창원시 성산구 원이대로682번길 상남동,"['35.2215913', '128.6865439']",15
대한민국 서울특별시 서대문구 대현동 신촌로 149,"['37.5569394', '126.9424983']",1
대한민국 서울특별시 동작구 사당동 동작대로25길 16,"['37.4862669', '126.9809437']",1
대한민국 경상남도 창원시 성산구 신촌동,"['35.2030158', '128.6288771']",1
대한민국 경상남도 창원시 성산구 대방동 333-3,"['35.2157757', '128.7058462']",2
대한민국 경상남도 창원시 성산구 대방동 378-2,"['35.2054325', '128.7099476']",1
대한민국 경상남도 창원시 성산구 사파동 516,"['35.2238264', '128.7036398']",1
대한민국 경상남도 창원시 성산구 중앙동 용지로117번길,"['35.2274078', '128.6779072']",1
대한민국 경상남도 창원시 성산구 안민동 산5-8,"['35.1899158', '128.6875607']",2
대한민국 경상남도 창원시 성산구 사파동 원이대로773번길 27-1,"['35.2188763', '128.6966759']",1
대한민국 경상남도 창원시 성산구 반지동 504,"['35.2442254', '128.6589243']",1
대한민국 부산광역시 중구 중앙동4가 78-3,"['35.1099788', '129.0385636']",1
대한민국 경상남도 창원시 성산구 천선동 1163-5,"['35.1860737', '128.6941053']",1
대한민국 경남 창원시 성산구 성주동 51,"['35.194678', '128.6899442']",2
대한민국 경상남도 창원시 성산구 상남동 517-4,"['35.222391', '128.6845325']",3
대한민국 경상남도 창원시 성산구 남양동 18,"['35.2121707', '128.6982825']",1
대한민국 경상남도 창원시 창원시 진해구 석동 586-6,"['35.1573243', '128.698722']",1
대한민국 부산광역시 수영구 광안1동 491-10,"['35.160719', '129.1129196']",4
대한민국 경상남도 김해시 어방동 1107-1,"['35.2329844', '128.9031062']",1
대한민국 경상남도 창원시 성산구 상남동 502-1,"['35.2170944', '128.6808413']",1
대한민국 상남동,"['35.218733', '128.685885']",5
대한민국 경상남도 창원시 성산구 안민동 149-2,"['35.1857077', '128.6896839']",2
대한민국 경상남도 창원시 성산구 사파동 517,"['35.2231544', '128.7040283']",1
대한민국 경상남도 창원시 성산구 중앙동 93-4,"['35.2238289', '128.6793794']",1
대한민국 경상남도 창원시 성산구 대방동 492-1,"['35.2110819', '128.7058901']",1
대한민국 경상남도 창원시 성산구 대방동 360,"['35.2105095', '128.7068077']",1
대한민국 경상남도 창원시 성산구 중앙동 501-42,"['35.2291637', '128.6764313']",1
대한민국 경상남도 창원시 성산구 반림동 8,"['35.2387819', '128.6689378']",2
대한민국 경상남도 창원시 성산구 대방동 362-7,"['35.2091446', '128.7076141']",1
대한민국 경상남도 창원시 성산구 상남동 78-4,"['35.2232905', '128.6802365']",1
대한민국 대방동,"['35.209917', '128.711006']",4
대한민국 경상남도 창원시 성산구 사파동 501-2,"['35.2249434', '128.6959719']",2
대한민국 경상남도 창원시 성산구 웅남동 완암로 50,"['35.2056174', '128.6637929']",2
대한민국 경상남도 창원시 성산구 대방동 318-2,"['35.2129664', '128.7051749']",2
대한민국 경상남도 창원시 성산구 성산동 76,"['35.2069711', '128.6633755']",3
대한민국 부산광역시 금정구 구서2동 금강로 543,"['35.2559227', '129.0875845']",1
대한민국 서울특별시 송파구 오륜동 올림픽로 424,"['37.5206868', '127.1214941']",1
대한민국 경상남도 창원시 성산구 외동 851-1,"['35.2154195', '128.6728173']",1
대한민국 경상남도 김해시 내동 1116-4,"['35.2352107', '128.8646319']",1
대한민국 서울특별시 용산구 보광동 보광로 73,"['37.5290733', '126.996512']",1
대한민국 경상남도 창원시 성산구 사파동 521,"['35.2223958', '128.7008669']",1
대한민국 경상남도 창원시 성산구 중앙동 96-1,"['35.2236304', '128.6789383']",1
대한민국 경상남도 창원시 성산구 천선동 1142,"['35.187204', '128.6945893']",1
대한민국 경상남도 창원시 성산구 가음정동 405,"['35.2058907', '128.6910341']",1
대한민국 경상남도 창원시 성산구 신촌동 33-8,"['35.1978601', '128.6288369']",1
대한민국 경상남도 창원시 성산구 신촌동 122,"['35.2110497', '128.6462659']",1
대한민국 경상남도 창원시 성산구 안민동 72,"['35.1865744', '128.6917883']",3
대한민국 경상남도 창원시 성산구 중앙동 105-1,"['35.2226925', '128.6670064']",1
대한민국 서울특별시 양천구 목2동 목동중앙북로24길 9,"['37.5462022', '126.8782298']",1
대한민국 경상남도 창원시 성산구 천선동 1157,"['35.1860021', '128.6936996']",1
대한민국 경상남도 창원시 성산구 남산동 695-1,"['35.1998757', '128.7024448']",1
대한민국 서울특별시 도봉구 마들로 749,"['37.677343', '127.0469819']",1
대한민국 경상남도 창원시 성산구 중앙동 87-6,"['35.2263933', '128.679069']",1
